"date","address","link_num","words_in_link","is_image","image_width","bolded","font_size","font_color","dup","dup_after_first","image_assoc","link_char_flag","date_sent","clicks","link_click_flag","string","doc_prop","html_flag","color_name","color_name_rgb"
"06/17/20","https://transitionslifecare.org/",9,"Transitions LifeCare",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"06/17/20 07:21:09",31,1,"Transitions LifeCare",0.495049504950495,1,"Eclipse","Eclipse (57,57,57)"
"06/17/20","https://twitter.com/activategood",19,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/17/20 07:21:09",18,1,NA,NA,NA,NA,"NA NA"
"06/17/20","https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN",5,"﻿Join us TONIGHT!",FALSE,NA,TRUE,32,"(255,255,255)",TRUE,FALSE,FALSE,1,"06/17/20 07:21:09",39,1,"﻿Join TONIGHT",0.297029702970297,1,"White","White (255,255,255)"
"06/17/20","https://us02web.zoom.us/meeting/register/tZ0rf-6upzssGtKgVMkznkdR1nZKg9aa9DVN",6,"here",FALSE,NA,TRUE,24,"(0,136,168)",TRUE,TRUE,FALSE,1,"06/17/20 07:21:09",39,1,"RSVP",0.415841584158416,1,"Eastern Blue","Eastern Blue (0,136,168)"
"06/17/20","https://wildwoodsfarmnc.com/",11,"Wildwoods Community Farm",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"06/17/20 07:21:09",14,1,"Ask Wildwoods Community Farm",0.544554455445545,1,"Eclipse","Eclipse (57,57,57)"
"06/17/20","https://www.facebook.com/activategood/",18,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/17/20 07:21:09",24,1,NA,NA,NA,NA,"NA NA"
"06/17/20","https://www.instagram.com/activategood/",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/17/20 07:21:09",26,1,NA,NA,NA,NA,"NA NA"
"06/17/20","https://www.secondchancenc.org/",13,"Second Chance Pet Adoptions",FALSE,NA,FALSE,16,"(67,67,67)",FALSE,FALSE,FALSE,1,"06/17/20 07:21:09",30,1,"Upcycle Second Chance",0.594059405940594,1,"Charcoal","Charcoal (67,67,67)"
"06/24/20","http://wildwoodsfarmnc.com/",9,"Wildwoods Community Farm",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",36,1,"Wildwoods Community Farm Victory Garden",0.411764705882353,1,"Eclipse","Eclipse (57,57,57)"
"06/24/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/24/20 07:21:17",36,1,NA,NA,NA,NA,"NA NA"
"06/24/20","https://activategood.org/donate",4,"Support Our Efforts",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",35,1,"Support Our Efforts",0.176470588235294,1,"White","White (255,255,255)"
"06/24/20","https://activategood.org/opportunity/5179",7,"Help Dress for Success Shoppers",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",66,1,"June 2627 Help Dress Success Shoppers",0.308823529411765,1,"Teal","Teal (0,109,131)"
"06/24/20","https://activategood.org/opportunity/5186",5,"Build a Stage",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",38,1,"June 27 Build Stage",0.235294117647059,1,"Teal","Teal (0,109,131)"
"06/24/20","https://activategood.org/opportunity/5192",8,"Paint Rocks for Victory Garden",FALSE,NA,TRUE,16,"(0,109,131)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",59,1,"June 27 Paint Rocks Victory Garden",0.382352941176471,1,"Teal","Teal (0,109,131)"
"06/24/20","https://corralriding.org/",6,"CORRAL Riding Academy",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"06/24/20 07:21:17",28,1,"Help CORRAL Riding Academy",0.264705882352941,1,"Eclipse","Eclipse (57,57,57)"
"06/24/20","https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link",2,"﻿Complete our group volunteer interest form",FALSE,NA,FALSE,18,"(255,255,255)",TRUE,FALSE,TRUE,1,"06/24/20 07:21:17",50,1,"﻿Complete",0.0882352941176471,1,"White","White (255,255,255)"
"06/24/20","https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link",3,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"06/24/20 07:21:17",50,1,NA,NA,NA,NA,"NA NA"
"06/24/20","https://twitter.com/activategood",14,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/24/20 07:21:17",29,1,NA,NA,NA,NA,"NA NA"
"06/24/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",10,"﻿Wednesday, July 1 at 5:30pm",FALSE,NA,TRUE,32,"(255,255,255)",TRUE,FALSE,FALSE,1,"06/24/20 07:21:17",36,1,"﻿Wednesday July 1 530pm ﻿",0.514705882352941,1,"White","White (255,255,255)"
"06/24/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",11,"﻿",FALSE,NA,FALSE,10,"(127,127,127)",TRUE,TRUE,FALSE,1,"06/24/20 07:21:17",36,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"06/24/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",12,"here",FALSE,NA,TRUE,24,"(0,136,168)",TRUE,TRUE,FALSE,1,"06/24/20 07:21:17",36,1,"RSVP",0.632352941176471,1,"Eastern Blue","Eastern Blue (0,136,168)"
"06/24/20","https://www.facebook.com/activategood/",13,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/24/20 07:21:17",23,1,NA,NA,NA,NA,"NA NA"
"06/24/20","https://www.instagram.com/activategood/",15,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"06/24/20 07:21:17",24,1,NA,NA,NA,NA,"NA NA"
"07/01/20","http://www.activategood.org/smart",3,"",TRUE,270,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",18,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",26,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://activategood.org/covid19/",10,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",24,1,"See COVID19",0.428571428571429,1,"Grey","Grey (127,127,127)"
"07/01/20","https://activategood.org/donate",17,"Donate to Support People-Powered Projects for Good",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",23,1,"Donate Support PeoplePowered Projects Good",0.781512605042017,1,"White","White (255,255,255)"
"07/01/20","https://activategood.org/join-board/",14,"Click here to learn more and apply",FALSE,NA,TRUE,24,NA,FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",54,1,"Click",0.630252100840336,1,NA,"NA NA"
"07/01/20","https://activategood.org/opportunity",9,"here",FALSE,NA,TRUE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",29,1,"See",0.411764705882353,1,"Grey","Grey (127,127,127)"
"07/01/20","https://activategood.org/opportunity/5163",5,"Pack & Sort Donations at the Food Bank",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",42,1,"July 1 8 Pack Sort Donations Food Bank",0.285714285714286,1,"Eclipse","Eclipse (57,57,57)"
"07/01/20","https://activategood.org/opportunity/5195",6,"Prep for the Super Duper Duck Splash",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",36,1,"July 11 Prep Super Duper Duck Splash",0.327731092436975,1,"Eclipse","Eclipse (57,57,57)"
"07/01/20","https://activategood.org/opportunity/5199",7,"Update Client Info in Database",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",24,1,"Update Client Info Database",0.369747899159664,1,"Eclipse","Eclipse (57,57,57)"
"07/01/20","https://activategood.org/smart/",2,"SmART Summer Supply Drive",FALSE,NA,TRUE,32,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",18,1,"SmART Summer Supply Drive",0.0336134453781513,1,"White","White (255,255,255)"
"07/01/20","https://activategood.org/united/",16,"",TRUE,600,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",21,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://twitter.com/activategood",19,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",15,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",11,"Community Virtual Town Hall",FALSE,NA,FALSE,24,"(255,255,255)",TRUE,FALSE,FALSE,1,"07/01/20 06:51:53",19,1,"Community Virtual Town Hall",0.46218487394958,1,"White","White (255,255,255)"
"07/01/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",12,"RSVP to participate",FALSE,NA,TRUE,24,"(238,135,2)",TRUE,TRUE,FALSE,1,"07/01/20 06:51:53",19,1,"RSVP Zoom",0.546218487394958,1,"Tangerine","Tangerine (238,135,2)"
"07/01/20","https://www.corafoodpantry.org/",8,"CORA",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",14,1,"Speak CORA",0.38655462184874,1,"Eclipse","Eclipse (57,57,57)"
"07/01/20","https://www.facebook.com/activategood/",18,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",22,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://www.instagram.com/activategood/",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",15,1,NA,NA,NA,NA,"NA NA"
"07/01/20","https://www.linkedin.com/company/2248859/",13,"Activate Good",FALSE,NA,FALSE,16,"(102,94,208)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",23,1,"Activate Good Board",0.596638655462185,1,"Slate Blue","Slate Blue (102,94,208)"
"07/01/20","https://www.theloadingdock.com/",4,"The Loading Dock",FALSE,NA,TRUE,14,"(231,93,38)",FALSE,FALSE,FALSE,1,"07/01/20 06:51:53",11,1,"Finally The Loading Dock",0.235294117647059,1,"Cinnabar","Cinnabar (231,93,38)"
"07/01/20","https://www.youtube.com/watch?v=ba2tkCwpT-k",15,"",TRUE,600,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/01/20 06:51:53",28,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"07/08/19 06:51:25",10,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/",24,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",10,1,"Activate Good",0.76878612716763,1,"Mortar","Mortar (89,89,89)"
"07/08/19","https://activategood.org/911day2019-grouppreregistration/",9,"",TRUE,199,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"07/08/19 06:51:25",67,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/911day2019-grouppreregistration/",10,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",67,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/911day2019-grouppreregistration/",11,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",67,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/911day2019-grouppreregistration/",13,"Group Interest Form",FALSE,NA,TRUE,18,"(255,255,255)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",67,1,"Check Group Interest Form You",0.260115606936416,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/911day2019-grouppreregistration/",14,"Learn More and Register Here",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",67,1,"Learn More Register Here",0.289017341040462,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/donate",25,"Support our work and help our impact grow",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",2,1,"Support",0.803468208092486,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/opportunity/3329#tab-what",16,"Farm Days",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",10,1,"Farm Days",0.398843930635838,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4437#tab-what",15,"Recycle Coordinator",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",14,1,"Recycle Coordinator",0.364161849710983,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4492",20,"Garden Days at Alliance Medical Ministry",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",2,1,"Garden Days Alliance Medical Ministry",0.578034682080925,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4563#tab-what",18,"Puppy Time",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",27,1,"Puppy Time",0.497109826589595,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4568#tab-what",21,"Women's Theatre Festival",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",16,1,"Women Theatre Festival",0.641618497109827,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4605#tab-what",22,"Crosby Community Day",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",11,1,"Crosby Community Day",0.69364161849711,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4631#tab-shifts",19,"Shelter Sorting",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",22,1,"Shelter Sorting",0.53757225433526,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/4663#tab-what",23,"iCan Bike Camp",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",17,1,"iCan Bike Camp",0.728323699421965,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/opportunity/614#tab-what",17,"Art Teaching Assistant",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",6,1,"Art Teaching Assistant",0.439306358381503,1,"Teal","Teal (0,109,131)"
"07/08/19","https://activategood.org/teenschangetheworld2019/",2,"HERE",FALSE,NA,TRUE,21,"(255,255,255)",TRUE,FALSE,TRUE,1,"07/08/19 06:51:25",22,1,"Complete Teen Parent HERE",0.069364161849711,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/teenschangetheworld2019/",4,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/teenschangetheworld2019/",5,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/teenschangetheworld2019/",6,"",TRUE,199,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://activategood.org/teenschangetheworld2019/",7,"Teens Change the World! Summer Program",FALSE,NA,TRUE,18,"(255,255,255)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,"The Teens Change World Summer Program",0.127167630057803,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/teenschangetheworld2019/",8,"Learn More and Register Here",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,"Learn More Register Here",0.179190751445087,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/teenschangetheworld2019/",12,"9",FALSE,NA,TRUE,18,"(255,255,255)",TRUE,TRUE,TRUE,1,"07/08/19 06:51:25",22,1,"The 911 Day Service Let",0.248554913294798,1,"White","White (255,255,255)"
"07/08/19","https://activategood.org/wp-content/uploads/2019/05/TeensChangeTheWorld-Week22019.pdf",3,"schedule",FALSE,NA,FALSE,24,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/08/19 06:51:25",10,1,"July 1519",0.0809248554913295,1,"White","White (255,255,255)"
"07/08/19","https://twitter.com/activategood",27,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/19 06:51:25",3,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://www.facebook.com/activategood/",26,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/19 06:51:25",3,1,NA,NA,NA,NA,"NA NA"
"07/08/19","https://www.instagram.com/activategood/",28,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/19 06:51:25",4,1,NA,NA,NA,NA,"NA NA"
"07/08/20","http://www.activategood.org/",2,"Activate Good",FALSE,NA,FALSE,16,"(13,0,0)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",31,1,"Activate Good",0.0576923076923077,1,"Tyrian Purple","Tyrian Purple (13,0,0)"
"07/08/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/20 06:51:04",29,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://activategood.org/covid19",14,"here",FALSE,NA,TRUE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",24,1,"See COVID19",0.490384615384615,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/donate",15,"Support Our Efforts",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",20,1,"Support Our Efforts",0.509615384615385,1,"White","White (255,255,255)"
"07/08/20","https://activategood.org/join-board/",3,"Click here to learn more and apply",FALSE,NA,TRUE,24,NA,FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",153,1,"Click",0.0961538461538462,1,NA,"NA NA"
"07/08/20","https://activategood.org/operationsummerhunger/",4,"﻿Operation Summer Hunger",FALSE,NA,FALSE,32,"(255,255,255)",TRUE,FALSE,TRUE,1,"07/08/20 06:51:04",79,1,"﻿Operation Summer Hunger﻿",0.134615384615385,1,"White","White (255,255,255)"
"07/08/20","https://activategood.org/operationsummerhunger/",5,"﻿",FALSE,NA,FALSE,32,"(127,127,127)",TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",79,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"07/08/20","https://activategood.org/operationsummerhunger/",6,"",TRUE,520,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",79,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://activategood.org/operationsummerhunger/",7,"﻿Operation Summer Hunger",FALSE,NA,FALSE,16,"(233,93,20)",TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",79,1,"﻿Operation Summer Hunger Activate Good’",0.230769230769231,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/operationsummerhunger/",8,"here!",FALSE,NA,TRUE,18,"(233,93,20)",TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",79,1,"Check Operation Summer Hunger",0.288461538461538,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/opportunity",13,"here",FALSE,NA,TRUE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",45,1,"See",0.471153846153846,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/opportunity/5188",11,"Grow a Garden Group!",FALSE,NA,TRUE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",26,1,"July 12 Grow Garden Group",0.423076923076923,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/opportunity/5193",9,"Write Courage Cards in Spanish",FALSE,NA,TRUE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",38,1,"Write Courage Cards Spanish",0.326923076923077,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://activategood.org/opportunity/5195",10,"Prep for the Super Duper Duck Splash",FALSE,NA,TRUE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",40,1,"July 11 Prep Super Duper Duck Splash",0.375,1,"Chocolate","Chocolate (233,93,20)"
"07/08/20","https://twitter.com/activategood",22,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/20 06:51:04",22,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://us02web.zoom.us/meeting/register/tZMld-yuqj0pGtKZI0gFaxYxxohQfK9LWcMQ",16,"﻿",FALSE,NA,TRUE,32,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",20,1,"﻿Wednesday July 15 530pm﻿",0.586538461538462,1,"White","White (255,255,255)"
"07/08/20","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r",17,"Wednesday, July 15 at 5:30pm",FALSE,NA,TRUE,32,"(255,255,255)",TRUE,FALSE,TRUE,1,"07/08/20 06:51:04",22,1,NA,NA,NA,"White","White (255,255,255)"
"07/08/20","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r",18,"﻿",FALSE,NA,FALSE,10,"(127,127,127)",TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",22,1,NA,NA,NA,"Grey","Grey (127,127,127)"
"07/08/20","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r",19,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/08/20 06:51:04",22,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://us02web.zoom.us/meeting/register/tZYuduihpjMrGNb9IwBR32owfDbrCBRr550r%20",20,"here",FALSE,NA,TRUE,24,"(0,136,168)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",10,1,NA,NA,NA,"Eastern Blue","Eastern Blue (0,136,168)"
"07/08/20","https://www.facebook.com/activategood/",21,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/20 06:51:04",16,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://www.instagram.com/activategood/",23,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/08/20 06:51:04",16,1,NA,NA,NA,NA,"NA NA"
"07/08/20","https://www.soiltrotters.org/",12,"Soil Trotters",FALSE,NA,FALSE,16,"(127,127,127)",FALSE,FALSE,FALSE,1,"07/08/20 06:51:04",23,1,"Interested Attend Zoom Soil",0.442307692307692,1,"Grey","Grey (127,127,127)"
"07/21/20","http://wildwoodsfarmnc.com/",12,"Wildwoods Community Farm",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",43,1,"Join Wildwoods Community Farm",0.450819672131148,1,"Eclipse","Eclipse (57,57,57)"
"07/21/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"07/21/20 07:05:50",29,1,NA,NA,NA,NA,"NA NA"
"07/21/20","https://activategood.org/donate",20,"Support People-Powered Projects for Good",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",19,1,"Support PeoplePowered Projects Good",0.762295081967213,1,"White","White (255,255,255)"
"07/21/20","https://activategood.org/operationsummerhunger/",2,"Operation Summer Hunger",FALSE,NA,TRUE,32,"(148,45,27)",TRUE,FALSE,TRUE,1,"07/21/20 07:05:50",100,1,"Operation Summer Hunger",0.0163934426229508,1,"Falu Red","Falu Red (148,45,27)"
"07/21/20","https://activategood.org/operationsummerhunger/",3,"",TRUE,430,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/21/20 07:05:50",100,1,NA,NA,NA,NA,"NA NA"
"07/21/20","https://activategood.org/operationsummerhunger/",4,"Operation Summer Hunger",FALSE,NA,TRUE,16,"(148,45,27)",TRUE,TRUE,TRUE,1,"07/21/20 07:05:50",100,1,"Operation Summer Hunger Activate Good’",0.122950819672131,1,"Falu Red","Falu Red (148,45,27)"
"07/21/20","https://activategood.org/opportunity/5199",7,"﻿Update a database",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",43,1,"﻿Update",0.319672131147541,1,"Eclipse","Eclipse (57,57,57)"
"07/21/20","https://activategood.org/opportunity/5219",9,"﻿Grab, Go, and Read!",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",85,1,"﻿Grab Go Read",0.377049180327869,1,"Eclipse","Eclipse (57,57,57)"
"07/21/20","https://activategood.org/opportunity/5224",11,"Build Tiny Houses",FALSE,NA,TRUE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",65,1,"Build Tiny Houses",0.434426229508197,1,"Eclipse","Eclipse (57,57,57)"
"07/21/20","https://activategood.org/united",16,"United We Help",FALSE,NA,FALSE,30,"(255,255,255)",TRUE,FALSE,TRUE,1,"07/21/20 07:05:50",16,1,"United We Help September 130",0.622950819672131,1,"White","White (255,255,255)"
"07/21/20","https://activategood.org/united",19,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"07/21/20 07:05:50",16,1,NA,NA,NA,NA,"NA NA"
"07/21/20","https://activategood.org/united/",17,"website",FALSE,NA,TRUE,16,"(0,136,168)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",25,1,"Stay United We Help",0.688524590163934,1,"Eastern Blue","Eastern Blue (0,136,168)"
"07/21/20","https://docs.google.com/forms/d/e/1FAIpQLSdt7CbAHESSoCWm_j3eKBO7KfJGKDNXcpqBNRoPawh9P8GH9Q/viewform?usp=sf_link",18,"Complete our volunteer interest form",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"07/21/20 07:05:50",26,1,"Groups Companies Complete",0.713114754098361,1,"Falu Red","Falu Red (148,45,27)"
"07/21/20","https://secure.lglforms.com/form_engine/s/9krEk8xlVTtTcNGy_0EyDg",13,"Monthly Giving Program",FALSE,NA,FALSE,27,"(255,255,255)",TRUE,FALSE,FALSE,1,"07/21/20 07:05:50",34,1,"Monthly Giving Program Update",0.475409836065574,1,"White","White (255,255,255)"
